北京电信226,#genre#
CCTV第一剧场,http://101.83.74.79:8686/udp/239.45.0.51:5140
CCTV电视指南,http://101.83.74.79:8686/udp/239.45.1.73:5140
CCTV风云剧场,http://101.83.74.79:8686/udp/239.45.0.50:5140
CCTV风云音乐,http://101.83.74.79:8686/udp/239.45.0.52:5140
CCTV风云足球,http://101.83.74.79:8686/udp/239.45.0.43:5140
CCTV风云足球,http://101.83.74.79:8686/udp/239.45.1.75:5140
CCTV高尔夫网球,http://101.83.74.79:8686/udp/239.45.0.48:5140
CCTV高尔夫网球,http://101.83.74.79:8686/udp/239.45.1.72:5140
CCTV怀旧剧场,http://101.83.74.79:8686/udp/239.45.0.49:5140
CCTV女性时尚,http://101.83.74.79:8686/udp/239.45.0.47:5140
CCTV世界地理,http://101.83.74.79:8686/udp/239.45.0.46:5140
CCTV文化精品,http://101.83.74.79:8686/udp/239.45.0.53:5140
CCTV文化精品,http://101.83.74.79:8686/udp/239.45.1.17:5140
CCTV央视台球,http://101.83.74.79:8686/udp/239.45.0.44:5140

上海电信140,#genre#
CCTV1,http://58.37.82.140:56789/udp/239.45.3.145:5140
CCTV1,http://58.37.82.140:56789/udp/239.45.3.51:5140
CCTV1,http://58.37.82.140:56789/udp/239.45.3.88:5140
CCTV2,http://58.37.82.140:56789/udp/239.45.0.1:5140
CCTV2,http://58.37.82.140:56789/udp/239.45.3.208:5140
CCTV3,http://58.37.82.140:56789/udp/239.45.1.68:5140
CCTV4,http://58.37.82.140:56789/udp/239.45.0.2:5140
CCTV5,http://58.37.82.140:56789/udp/239.45.1.69:5140
CCTV5+,http://58.37.82.140:56789/udp/239.45.0.34:5140
CCTV6,http://58.37.82.140:56789/udp/239.45.1.70:5140
CCTV7,http://58.37.82.140:56789/udp/239.45.3.56:5140
CCTV8,http://58.37.82.140:56789/udp/239.45.1.71:5140
CCTV9,http://58.37.82.140:56789/udp/239.45.3.4:5140
CCTV10,http://58.37.82.140:56789/udp/239.45.3.8:5140
CCTV11,http://58.37.82.140:56789/udp/239.45.0.18:5140
CCTV12,http://58.37.82.140:56789/udp/239.45.3.10:5140
CCTV12,http://58.37.82.140:56789/udp/239.45.3.124:5140
CCTV13,http://58.37.82.140:56789/udp/239.45.0.19:5140
CCTV14,http://58.37.82.140:56789/udp/239.45.3.23:5140
CCTV14,http://58.37.82.140:56789/udp/239.45.3.125:5140
CCTV15,http://58.37.82.140:56789/udp/239.45.0.20:5140
CCTV15,http://58.37.82.140:56789/udp/239.45.3.126:5140
CCTV16,http://58.37.82.140:56789/udp/239.45.0.10:5140
CCTV17,http://58.37.82.140:56789/udp/239.45.3.52:5140
CCTV17,http://58.37.82.140:56789/udp/239.45.3.251:5140
CCTV164K,http://58.37.82.140:56789/udp/239.45.0.12:5140
CCTV4K,http://58.37.82.140:56789/udp/239.45.0.55:5140
CCTV兵器科技,http://58.37.82.140:56789/udp/239.45.0.45:5140
CCTV兵器科技,http://58.37.82.140:56789/udp/239.45.1.74:5140
CCTV第一剧场,http://58.37.82.140:56789/udp/239.45.0.51:5140
CCTV电视指南,http://58.37.82.140:56789/udp/239.45.1.73:5140
CCTV风云剧场,http://58.37.82.140:56789/udp/239.45.0.50:5140
CCTV风云音乐,http://58.37.82.140:56789/udp/239.45.0.52:5140
CCTV风云足球,http://58.37.82.140:56789/udp/239.45.0.43:5140
CCTV风云足球,http://58.37.82.140:56789/udp/239.45.1.75:5140
CCTV高尔夫网球,http://58.37.82.140:56789/udp/239.45.0.48:5140
CCTV高尔夫网球,http://58.37.82.140:56789/udp/239.45.1.72:5140
CCTV怀旧剧场,http://58.37.82.140:56789/udp/239.45.0.49:5140
CCTV女性时尚,http://58.37.82.140:56789/udp/239.45.0.47:5140
CCTV世界地理,http://58.37.82.140:56789/udp/239.45.0.46:5140
CCTV文化精品,http://58.37.82.140:56789/udp/239.45.0.53:5140
CCTV文化精品,http://58.37.82.140:56789/udp/239.45.1.17:5140
CCTV央视台球,http://58.37.82.140:56789/udp/239.45.0.44:5140

天津联通hssvm,#genre#
CCTV1,http://nas.hssvm.com:8888/udp/225.1.1.120:5002
CCTV2,http://nas.hssvm.com:8888/udp/225.1.1.133:5002
CCTV3,http://nas.hssvm.com:8888/udp/225.1.1.158:5002
CCTV4,http://nas.hssvm.com:8888/udp/225.1.1.150:5002
CCTV5,http://nas.hssvm.com:8888/udp/225.1.1.160:5002
CCTV5+,http://nas.hssvm.com:8888/udp/225.1.1.121:5002
CCTV6,http://nas.hssvm.com:8888/udp/225.1.1.195:5002
CCTV7,http://nas.hssvm.com:8888/udp/225.1.1.138:5002
CCTV8,http://nas.hssvm.com:8888/udp/225.1.1.196:5002
CCTV9,http://nas.hssvm.com:8888/udp/225.1.1.119:5002
CCTV10,http://nas.hssvm.com:8888/udp/225.1.1.140:5002
CCTV11,http://nas.hssvm.com:8888/udp/225.1.2.192:5002
CCTV12,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV13,http://nas.hssvm.com:8888/udp/225.1.2.193:5002
CCTV14,http://nas.hssvm.com:8888/udp/225.1.1.144:5002
CCTV15,http://nas.hssvm.com:8888/udp/225.1.2.194:5002
CCTV16,http://nas.hssvm.com:8888/udp/225.1.2.237:5002
CCTV17,http://nas.hssvm.com:8888/udp/225.1.2.52:5002
CCTV兵器科技,http://nas.hssvm.com:8888/udp/225.1.2.166:5002
CCTV第一剧场,http://nas.hssvm.com:8888/udp/225.1.2.175:5002
CCTV电视指南,http://nas.hssvm.com:8888/udp/225.1.2.167:5002
CCTV风云剧场,http://nas.hssvm.com:8888/udp/225.1.2.174:5002
CCTV风云音乐,http://nas.hssvm.com:8888/udp/225.1.2.176:5002
CCTV风云足球,http://nas.hssvm.com:8888/udp/225.1.2.168:5002
CCTV高尔夫网球,http://nas.hssvm.com:8888/udp/225.1.2.169:5002
CCTV怀旧剧场,http://nas.hssvm.com:8888/udp/225.1.2.173:5002
CCTV女性时尚,http://nas.hssvm.com:8888/udp/225.1.2.172:5002
CCTV世界地理,http://nas.hssvm.com:8888/udp/225.1.2.171:5002
CCTV文化精品,http://nas.hssvm.com:8888/udp/225.1.2.177:5002
CCTV央视台球,http://nas.hssvm.com:8888/udp/225.1.2.170:5002

浙江电信myds,#genre#
CCTV1,http://guany.myds.me:25852/rtp/233.50.201.118:5140
CCTV2,http://guany.myds.me:25852/rtp/233.50.201.119:5140
CCTV3,http://guany.myds.me:25852/rtp/233.50.201.196:5140
CCTV5,http://guany.myds.me:25852/rtp/233.50.201.197:5140
CCTV5+,http://guany.myds.me:25852/rtp/233.50.201.220:5140
CCTV6,http://guany.myds.me:25852/rtp/233.50.201.198:5140
CCTV7,http://guany.myds.me:25852/rtp/233.50.201.120:5140
CCTV8,http://guany.myds.me:25852/rtp/233.50.201.199:5140
CCTV9,http://guany.myds.me:25852/rtp/233.50.201.121:5140
CCTV10,http://guany.myds.me:25852/rtp/233.50.201.122:5140
CCTV12,http://guany.myds.me:25852/rtp/233.50.201.123:5140
CCTV13,http://guany.myds.me:25852/rtp/233.50.201.246:5140
CCTV14,http://guany.myds.me:25852/rtp/233.50.201.124:5140
CCTV16,http://guany.myds.me:25852/rtp/233.50.201.192:5140
CCTV164k,http://guany.myds.me:25852/rtp/233.50.201.63:5140

重庆电信112,#genre#
CCTV1,http://125.80.152.112:7788/rtp/235.254.198.51:1480
CCTV1,http://125.80.152.112:7788/rtp/235.254.198.147:1866
CCTV2,http://125.80.152.112:7788/rtp/235.254.198.52:1484
CCTV3,http://125.80.152.112:7788/rtp/235.254.198.53:1488
CCTV4,http://125.80.152.112:7788/rtp/235.254.198.183:7980
CCTV5,http://125.80.152.112:7788/rtp/235.254.198.54:1492
CCTV5+,http://125.80.152.112:7788/rtp/235.254.198.122:1764
CCTV6,http://125.80.152.112:7788/rtp/235.254.198.55:1496
CCTV7,http://125.80.152.112:7788/rtp/235.254.198.56:1500
CCTV8,http://125.80.152.112:7788/rtp/235.254.198.57:1504
CCTV9,http://125.80.152.112:7788/rtp/235.254.198.58:1508
CCTV10,http://125.80.152.112:7788/rtp/235.254.198.59:1512
CCTV12,http://125.80.152.112:7788/rtp/235.254.198.60:1516
CCTV14,http://125.80.152.112:7788/rtp/235.254.198.61:1520

重庆联通dddmmh,#genre#
CCTV1,http://n1.dddmmh.space:8088/udp/225.0.4.74:7980
CCTV2,http://n1.dddmmh.space:8088/udp/225.0.4.132:7980
CCTV3,http://n1.dddmmh.space:8088/udp/225.0.4.142:7980
CCTV4,http://n1.dddmmh.space:8088/udp/225.0.4.176:7980
CCTV5,http://n1.dddmmh.space:8088/udp/225.0.4.143:7980
CCTV5+,http://n1.dddmmh.space:8088/udp/225.0.4.73:7980
CCTV6,http://n1.dddmmh.space:8088/udp/225.0.4.144:7980
CCTV7,http://n1.dddmmh.space:8088/udp/225.0.4.127:7980
CCTV8,http://n1.dddmmh.space:8088/udp/225.0.4.137:7980
CCTV9,http://n1.dddmmh.space:8088/udp/225.0.4.131:7980
CCTV10,http://n1.dddmmh.space:8088/udp/225.0.4.130:7980
CCTV11,http://n1.dddmmh.space:8088/udp/225.0.4.218:7980
CCTV12,http://n1.dddmmh.space:8088/udp/225.0.4.129:7980
CCTV13,http://n1.dddmmh.space:8088/udp/225.0.4.219:7980
CCTV14,http://n1.dddmmh.space:8088/udp/225.0.4.128:7980
CCTV15,http://n1.dddmmh.space:8088/udp/225.0.4.220:7980
CCTV17,http://n1.dddmmh.space:8088/udp/225.0.4.179:7980
CCTV兵器科技,http://n1.dddmmh.space:8088/udp/225.0.4.223:7980
CCTV风云剧场,http://n1.dddmmh.space:8088/udp/225.0.4.209:7980
CCTV风云足球,http://n1.dddmmh.space:8088/udp/225.0.4.210:7980
CCTV高尔夫网球,http://n1.dddmmh.space:8088/udp/225.0.4.211:7980
CCTV怀旧剧场,http://n1.dddmmh.space:8088/udp/225.0.4.222:7980
CCTV文化精品,http://n1.dddmmh.space:8088/udp/225.0.4.212:7980
CCTV央视台球,http://n1.dddmmh.space:8088/udp/225.0.4.224:7980
